［港澳台］,#genre#
大红狗,https://hxf1028.gzc.svp.tencent-cloud.com/0bc3bqacyaaa24ana7zmqrrvadgdfqgaalaa.f10002.mp4?
地狱尖兵,https://hxf1022.gzc.svp.tencent-cloud.com/0b2evuaguaaatuaojzkmibrvblodnkwqa2qa.f10002.mp4
喋血街头,https://hxf928.njc.svp.tencent-cloud.com/0bf2qyabyaaabuahjpz6ujqfbbwddsdaahaa.f10003.mp4?
独行月球,http://cache.ott.fifavod.itv.cmvideo.cn/20018572404/20018572404.m3u8
赌神,https://txmov2.a.kwimgs.com/bs3/video-hls/5230086603510673905_hlsb.m3u8?pkey=AAUyMbVkU7WkimubgX0RPM_gxiBDBZ0O6NjXg8fqHAfjVU3xFbWk1Mq_dhogP1fSZfTuxFuTTP4Q9geCGPwtGGOxQWCeEZMzc8A0cmLTyXrZZWUeTZQtSukPK5Y5UyZPBuM
赌侠2之上海滩赌圣,https://txmov2.a.kwimgs.com/upic/2021/02/22/22/BMjAyMTAyMjIyMjU2NDFfMTI0MzE0NjMyOF80NDg1MDgzMTY5NF8yXzM=_b_B35aa4e9376173041991a9a379ff4ac56.mp4
顿巴斯前线,https://cdnv.rt.com/download/doc-files/filmy/chvk-vagner-kontrakt-s-rodinoi/chvk-vagner-kontrakt-s-rodinoi_3.mp4
飞龙猛将,https://vod2.bdzybf7.com/20220330/0VKtQPNy/index.m3u8
福尔摩斯小姐2,http://mmmitv.top/test/kdy.php?id=185339.html&tag=video&type=dinary&opt=0
福尔摩斯小姐2快,https://hxf1022.gzc.svp.tencent-cloud.com/0b2egqabaaaabaabsttgajrvangdca2aaeaa.f10102.mp4
复仇者联盟4终局之战,https://50069.njc.svp.tencent-cloud.com//0b78eaaamaaasyabgn3m7jqfaigdayqaabqa.f10002.mp4?
港囧,https://hxf105.njc.svp.tencent-cloud.com/0bf2yiaveaabw4antavhy5pvdqwdklbacuqa.f10002.mp4?
棺山古墓2022,https://vip.lz-cdn1.com/20221112/18285_6f30bb60/index.m3u8
海蒂,https://hxf1112.gzc.svp.tencent-cloud.com/0b7874aamaaalmaci47ep5qfb76da37qabqa.f10002.mp4?
韩国小姐姐,https://hxf102.njc.svp.tencent-cloud.com/0b2ek4abaaaaxaadifjvhjrvav6dcblqaeaa.f10002.mp4?
喊山,https://hxf119.gzc.svp.tencent-cloud.com/0b78cmaaeaaa5qafzujlqbpvae6daijqaaqa.f10002.mp4?
和平饭店,https://hxf928.njc.svp.tencent-cloud.com/0b78fqabkaaadiahv7jbvbqvalgdcuwaafia.f10003.mp4?
黑豹天下,https://hxf1025.gzc.svp.tencent-cloud.com/0bc3vaabaaaatuais6eh6frfbkgdccuaaeaa.f10003.mp4
黑社会2以和为贵,https://2022919.njc.svp.tencent-cloud.com/0b7844aaeaaaryamffd5cvqfbz6daltqaaqa.f10002.mp4?
轰天谍战,https://hxf115.gzc.svp.tencent-cloud.com/0bc3fmaaeaaaxmany2z26jrfak6daivqaaqa.f10002.mp4?
红高粱,https://hxf119.gzc.svp.tencent-cloud.com/0bf2f4aaeaaakmap466bbjpfal6daixqaaqa.f10002.mp4?
红牡丹,https://txmov2.a.kwimgs.com/upic/2022/03/26/15/BMjAyMjAzMjYxNTMwMjBfMTk3MTQ3Njk5N183MDUwMzQwMTcyNV8yXzM=_b_Bdb4cb0ccf894792a00415f74b9075b9f.mp4
花田喜事1991,https://hxf1130.gzc.svp.tencent-cloud.com//0b2e6qaayaaajuamfjmgzzrvb5gdbt2aadaa.f10004.mp4?
淮海战役,https://hxf105.njc.svp.tencent-cloud.com/0b78yiaaaaaayeaktkiqljqfbqwdadbaaaaa.f10002.mp4
谎言之躯版,https://hxf119.gzc.svp.tencent-cloud.com/0bf2hyafsaaaqiapkpq345qvapwdle7aawia.f10002.mp4?
火车上的女孩未删减版,https://hxf1031.gzc.svp.tencent-cloud.com/0bf2uiaauaaa74abfyxyuzqfbiwdbkraacqa.f10002.mp4?
极道女流氓传说：审判与侵略,https://vip.lz-cdn3.com/20221109/15664_b5cd2b67/index.m3u8
角斗士,https://hxf1031.gzc.svp.tencent-cloud.com/0b2emaabeaaawyajogm4wfrfaygdcjqaaeqa.f10002.mp4?
警戒结束,https://hxf925.njc.svp.tencent-cloud.com/0bc3tmabmaaaqmacfgytpvrvbg6dc2nqafqa.f10002.mp4?
囧妈,https://hxf105.njc.svp.tencent-cloud.com/0b2ediaacaaayqapzeffyzrfagwdaenaaaia.f10002.mp4
九品芝麻官,https://txmov2.a.kwimgs.com/upic/2021/12/28/11/BMjAyMTEyMjgxMTIyMTJfNDAzMDAxOTlfNjM2NjgxODA5MTBfMF8z_bF_Bcc38a845b4b4994898062a76d3958bdc.mp4
恐怖片爱丽丝,https://hxf1113.gzc.svp.tencent-cloud.com/0bf2eyafcaaax4acqimwivqfajwdketaauia.f10002.mp4
狂暴巨兽,https://hxf925.njc.svp.tencent-cloud.com/0bc3fuaaaaaau4alwbaqwbrvalodaawqaaaa.f10002.mp4?
狼牙山五壮士,https://txmov2.a.kwimgs.com/upic/2021/09/13/23/BMjAyMTA5MTMyMzI0NDZfMTI0MzE0NjMyOF81NzEyNzc1ODUxM18yXzM=_b_Bd5a097c0724b5144fa14f9763ddd07b6.mp4
雷神4爱与雷霆2022,https://50069.njc.svp.tencent-cloud.com//0b2ekmaauaaajyab536whnrfau6dbjjqacqa.f10002.mp4?
冷血十三鹰1978,https://hxf115.gzc.svp.tencent-cloud.com/0bc3o4accaaacaaoqlierfrfa56def3qaiia.f10002.mp4?
柳浪闻莺,https://cdn.zoubuting.com/20221106/3270cuOh/index.m3u8
龙岭迷窟,https://m3u8.zhisongip.com:38741/video/5c4a609a73e0e4ac5f7dfe87cac6bbed.m3u8
龙威父子,https://txmov2.a.kwimgs.com/bs3/video-hls/5215168429437112309_hlshd15.m3u8
猛男必看末日激战,https://hxf1112.gzc.svp.tencent-cloud.com/0b78jiaaeaaa74afozz4pjqvaswdajfaaaqa.f10003.mp4?
魔女2,https://aqy-xhzy.com/videos/62d2676e5582537ee159f220/11be5g/index.m3u8
魔女完整版,https://hxf105.njc.svp.tencent-cloud.com/0bf2nuab2aaajiapirxbcfpva3oddvwqahia.f10002.mp4?
内当家,https://txmov2.a.kwimgs.com/upic/2022/05/05/18/BMjAyMjA1MDUxODEzMTJfMjE0MTE5MTMzN183MzcxNzU5MDc1M18yXzM=_b_Bd2aace9af59ba5f2d93cde2dd1da4100.mp4
你好 李焕英,https://cache.tkys.tv/m3u8/314dc21da922ea8780f81d6c82b36295.m3u8
平凡英雄-中字,https://vip.lz-cdn10.com/20221118/2988_c1421df9/index.m3u8
奇幻精灵事件簿,https://hxf930.njc.svp.tencent-cloud.com/0bc3cmadqaaa5maacyzqsbrvae6dhajqaoaa.f10002.mp4?
奇门异人,http://mmmitv.top/test/kdy.php?id=169951.html&tag=video&type=dinary&opt=0
千洞岛抗倭记,https://cdn.zoubuting.com/20221031/Q9F2oKLd/1000kb/hls/index.m3u8
秦颂,https://hxf1112.gzc.svp.tencent-cloud.com/0bf2mmbdoaachaaign6ptrpvey6dg5rqenya.f10002.mp4?
青面修罗,https://m3u8.zhisongip.com:38741/video/a2a99731570679b584b8272cada3143d.m3u8
青蛇,https://hxf922.njc.svp.tencent-cloud.com/0bf2zuaa2aaamuaiezapjrqfbtodbxgqadia.f10002.mp4?
全球风暴完整版,https://2022919.njc.svp.tencent-cloud.com/0bf2z4abgaaa5uafx3ln5zqfbt6dcphqaeya.f10002.mp4?
拳霸,https://vip.lz-cdn1.com/20220409/1428_2b0f74c0/index.m3u8
拳霸2,https://vip.lz-cdn2.com/20220324/395_922dd57f/index.m3u8
人肉叉烧包2天诛地灭,https://vip.lz-cdn1.com/20220529/6930_bbaf0f32/index.m3u8
人鱼,http://cache.ott.fifavod.itv.cmvideo.cn/10014321772/10014321772.m3u8?
人在囧途,https://hxf105.njc.svp.tencent-cloud.com/0bf2riaksaaadeajelvfhzpvbcwdvgfabkia.f10002.mp4?
阮氏三雄,https://txmov2.a.kwimgs.com/bs3/video-hls/5248101022806779647_hlsb.m3u8
闪闪的红星,https://txmov2.a.kwimgs.com/bs3/video-hls/5227271844529132344_hlshd15.m3u8
神鬼也高潮,https://hxf1128.gzc.svp.tencent-cloud.com//0bc3ziabqaaabqapj2ukcjqvbswdddfaagaa.f10002.mp4?
神秘巨星,https://hxf1112.gzc.svp.tencent-cloud.com/0b2exmaayaaavianero5ffrfbo6dbs5qadaa.f10002.mp4?
神奇女侠,https://hxf925.njc.svp.tencent-cloud.com/0bc3muaamaaaruagqvh5nnrfazodazsqabqa.f10002.mp4?
生财有道,https://txmov2.a.kwimgs.com/upic/2022/04/28/14/BMjAyMjA0MjgxNDU2NDNfMjE0MTE5MTMzN183MzA5ODY5NzU0NF8yXzM=_b_B1e03103282a87636496b7df4ea463247.mp4
生死时速,https://hxf1112.gzc.svp.tencent-cloud.com/0bc35qacyaaarmaikhfvpfqvb3gdftwaalaa.f10002.mp4?
圣殿骑士最后战役,https://hxf1130.gzc.svp.tencent-cloud.com//0b78yyaaeaaaziac4m24jvqvbrwdaldaaaqa.f10002.mp4?
圣殿骑士最后战役,https://hxf1130.gzc.svp.tencent-cloud.com//0bf2reaa4aaapaachzk4jnqvbcodb2eqadqa.f10002.mp4?
圣珠,https://v8.dious.cc/20221128/3riucVkP/index.m3u8
食神,https://cdn.zoubuting.com/20220522/06EtJbxn/index.m3u8
她俩和他俩,https://txmov2.a.kwimgs.com/upic/2022/05/09/11/BMjAyMjA1MDkxMTE0MzhfMjE0MTE5MTMzN183NDAxMDIyNzgzNV8yXzM=_b_B1ae5b362516d467771cd8de89ea0e5f0.mp4
泰囧,https://hxf105.njc.svp.tencent-cloud.com/0bf2u4abqaaaaaaf5svfr5pvbj6ddctqagaa.f10002.mp4?
特种部队1眼镜蛇的崛起,https://hxf1112.gzc.svp.tencent-cloud.com/0bc3piaawaaa2iahszwc5frfa6wdbn5aacya.f10002.mp4?
天盛长歌,https://v5.cdtlas.com/20220623/YDL7qDdo/hls/index.m3u8
天书奇谭,https://txmov2.a.kwimgs.com/upic/2021/09/11/22/BMjAyMTA5MTEyMjAwNDRfMTI0MzE0NjMyOF81NzAwNDk1ODY1MV8yXzM=_hd15_B30ff4255569c9cd057d3b43dd8e77095.mp4
未来水世界,https://hxf930.njc.svp.tencent-cloud.com/0bc3vqaaiaaapuaofprphjrvblgdaswaabaa.f10002.mp4?
我的警察,http://mmmitv.top/test/kdy.php?id=185322.html&tag=video&type=dinary&opt=0
我是女特警,https://vip.lz-cdn1.com/20221025/17741_e3a3e29d/index.m3u8
我是证人,https://txmov2.a.kwimgs.com/bs3/video-hls/5244441826361281087_hlshd15.m3u8
无惧之爱,http://mmmitv.top/test/kdy.php?id=185340.html&tag=video&type=dinary&opt=0
无人区未删减版,https://hxf102.njc.svp.tencent-cloud.com/0bf2biaacaaasqadu257bbpfacwdaefaaaia.f10002.mp4?
五路追杀令,https://hxf115.gzc.svp.tencent-cloud.com/0b78x4aa2aaaauancgjtxbqfbp6dbw7qadia.f10002.mp4?
五路追杀令2,https://hxf115.gzc.svp.tencent-cloud.com/0bf2r4abwaaa6iapwojtuzqfbd6ddohqagya.f10002.mp4?
午夜43路,https://txmov2.a.kwimgs.com/upic/2021/09/28/22/BMjAyMTA5MjgyMjM2NTJfMTI0MzE0NjMyOF81ODAwOTA0NzQyNV8yXzM=_b_Bf914d7c0f0f2867aebc49ae6986bffcf.mp4
午夜出租车,https://txmov2.a.kwimgs.com/upic/2021/08/16/17/BMjAyMTA4MTYxNzI3MTlfMTI0MzE0NjMyOF81NTM2NjM3MzkzNV8yXzM=_b_B4ac8d02310b93305215c496928a6f8e6.mp4
午夜惊魂路,https://txmov2.a.kwimgs.com/upic/2021/09/18/20/BMjAyMTA5MTgyMDM0MzJfMTI0MzE0NjMyOF81NzM4MjIzOTQ2M18yXzM=_hd15_B4cdd5e1ecd0e8be46e16ae51e94aee0d.mp4
武林圣火令,https://hxf928.njc.svp.tencent-cloud.com/0bc34aabkaaau4akajeh7bqvbygdcxqaafia.f10003.mp4?
武侠七公主,https://hxf1130.gzc.svp.tencent-cloud.com//0bc3lqaaaaaayqajdcd4yjrvaxgdaboaaaaa.f10004.mp4?
侠盗高飞,https://hxf928.njc.svp.tencent-cloud.com/0bf2hmagyaaayeabytjb3fqvao6dnq5qa3aa.f10003.mp4?
侠盗王子罗宾汉,https://hxf922.njc.svp.tencent-cloud.com/0bc33eaa6aaan4afdtikmbrvbwodb7mqadya.f10002.mp4?
小龙女2022,http://cache.ott.fifavod.itv.cmvideo.cn/10014362397/10014362397.m3u8?
新婚第一夜未删减版,https://hxf1128.gzc.svp.tencent-cloud.com//0bc3muaccaaa7eabq2urzvqvazodefsqaiia.f10003.mp4?
新片沙漠伏击,https://hxf105.njc.svp.tencent-cloud.com/0bc3faacaaaa7eam4ij265rvakgdeauaaiaa.f10002.mp4?
新上海滩,https://txmov2.a.kwimgs.com/upic/2021/12/28/15/BMjAyMTEyMjgxNTAwMjZfNDAzMDAxOTlfNjM2NzkwMDAxMTNfMF8z_b_Bcc430667a27fbeb6e41a7c69291fab1f.mp4
秀女禁片,https://hxf115.gzc.svp.tencent-cloud.com/0bf2iaagsaaaouaj7dzxpfpvaqgdnfaaa2ia.f10003.mp4?
一周的朋友,https://txmov2.a.kwimgs.com/bs3/video-hls/5190961603467833164_hlshd15.m3u8
银河系漫游指南,https://hxf119.gzc.svp.tencent-cloud.com/0bc3auafyaaakyaegksqfrrvabodlqcqaxaa.f10002.mp4?
隐入尘烟,https://m3u8.zhisongip.com:38741/video/dc4fbd1e954be9b5bb88eba9e52c86a9.m3u8
隐入尘烟,https://wolongzywcdn3.com:65/20220809/Qp1jma9E/index.m3u8
印尼黑帮,https://hxf1022.gzc.svp.tencent-cloud.com/0bc3piadiaaa6ealbxzptrrva6wdgr5aanaa.f10102.mp4
鹰王1977,https://hxf102.njc.svp.tencent-cloud.com/0b2e6aabiaaacmabv4rjufrvb4gdctyaafaa.f10002.mp4?
影视精典边城浪子,https://v.gsuus.com/play/oeEWP0b0/index.m3u8?m3u8key=14666bbd0d1774783855fae02eacf4c8&v=0.9847905342599683
詹妮弗的肉体,https://hxf.gzc.svp.tencent-cloud.com/0bf2jiabaaaa5eagj52tzzqfaswdcbfaaeaa.f10002.mp4?
珍珠港,https://hxf930.njc.svp.tencent-cloud.com/0b2eeuabaaaaeeaayyjvhjrvajodcasqaeaa.f10002.mp4?
蜘蛛侠2,https://hxf930.njc.svp.tencent-cloud.com/0bc32uacgaaaqmadmjzlrjrvbvodepkqaiya.f10002.mp4?
致命黑兰,https://hxf922.njc.svp.tencent-cloud.com/0bc37qabcaaaeiae7rinmnrvb7gdch6aaeia.f10002.mp4?


YY-精选,#genre#

yy电影2,http://49.235.110.121:9090/123/php/yy.php?id=1382749892
yy电影3,http://49.235.110.121:9090/123/php/yy.php?id=1382735573
yy电影4,http://49.235.110.121:9090/123/php/yy.php?id=24921161
yy电影6,http://49.235.110.121:9090/123/php/yy.php?id=1382736803
yy电影7,http://49.235.110.121:9090/123/php/yy.php?id=1354930924
yy电影8,http://49.235.110.121:9090/123/php/yy.php?id=1382745095
yy电影9,http://49.235.110.121:9090/123/php/yy.php?id=1355171357
yy电影10,http://49.235.110.121:9090/123/php/yy.php?id=24066336
yy电影-李连杰,http://49.235.110.121:9090/123/php/yy.php?id=1459869766
YY電影-成龍,http://49.235.110.121:9090/123/php/yy.php?id=1354888751
YY電影-林正英03,http://49.235.110.121:9090/123/php/yy.php?id=1351505899
YY電影-林正英04,http://49.235.110.121:9090/123/php/yy.php?id=1353685311
YY電影-電影輪播01,http://49.235.110.121:9090/123/php/yy.php?id=1353059120
YY電影-歐美電影,http://49.235.110.121:9090/123/php/yy.php?id=24923327
YY電影-歐美科幻,http://49.235.110.121:9090/123/php/yy.php?id=37988782
YY電影-歐美動作電影,http://49.235.110.121:9090/123/php/yy.php?id=1382745089
YY連續劇04,http://49.235.110.121:9090/123/php/yy.php?id=1352227227
YY影视,http://49.235.110.121:9090/123/php/yy.php?id=1382702247
yy经典怀旧,http://49.235.110.121:9090/123/php/yy.php?id=1382627144
yy电视剧2,http://49.235.110.121:9090/123/php/yy.php?id=1354143966
yy电视剧,http://49.235.110.121:9090/123/php/yy.php?id=28099939
yy电视剧1,http://49.235.110.121:9090/123/php/yy.php?id=1455460998
纪晓岚,http://49.235.110.121:9090/123/php/yy.php?id=1352227227
射雕英雄,http://49.235.110.121:9090/123/php/yy.php?id=1354210357
薛刚反唐,http://49.235.110.121:9090/123/php/yy.php?id=31313785
神雕侠侣,http://49.235.110.121:9090/123/php/yy.php?id=1351762426
西游记,http://49.235.110.121:9090/123/php/yy.php?id=1353392400
萌儿陪看,http://49.235.110.121:9090/123/php/yy.php?id=29216766
武侠玄幻,http://49.235.110.121:9090/123/php/yy.php?id=28099939
野外生存,http://49.235.110.121:9090/123/php/yy.php?id=1355244168
电视剧35,http://49.235.110.121:9090/123/php/yy.php?id=1382764587
YY东北二人转,http://49.235.110.121:9090/123/php/yy.php?id=1356033451
yy小品,http://49.235.110.121:9090/123/php/yy.php?id=1354931503
yy小品2,http://49.235.110.121:9090/123/php/yy.php?id=1382741642
yy小品3,http://49.235.110.121:9090/123/php/yy.php?id=1354936198
速度与激情,http://mmitv.top/pltv/yy.php?id=1382749892&uid=2786099940
林正英电影,http://mmitv.top/pltv/yy.php?id=34229877&uid=1536159096
林正英鬼片,http://mmitv.top/pltv/yy.php?id=1351505899&uid=1150685483
菲菲影院,http://mmitv.top/pltv/yy.php?id=1456668939&uid=2718850416
幸福影视,http://mmitv.top/pltv/yy.php?id=1382737886&uid=2786225520
经典港片,http://mmitv.top/pltv/yy.php?id=1382800018&uid=2874641994
经典鬼片,http://mmitv.top/pltv/yy.php?id=29460894&uid=1647770566
米娜影视,http://mmitv.top/pltv/yy.php?id=1382690078&uid=2358387041
豪哥影视,http://mmitv.top/pltv/yy.php?id=23402146&uid=2456925852
绝版电影,http://mmitv.top/pltv/yy.php?id=1454587259&uid=67381238
港片电影,http://mmitv.top/pltv/yy.php?id=1355479289&uid=60563267
泡芙影院,http://mmitv.top/pltv/yy.php?id=24407222&uid=2241532024
封神榜,http://mmitv.top/pltv/yy.php?id=1353426319&uid=1834428187
知否知否,http://mmitv.top/pltv/yy.php?id=21881901&uid=461123160
正阳门下,http://mmitv.top/pltv/yy.php?id=1354931580&uid=2705646910
雍正王朝,http://mmitv.top/pltv/yy.php?id=23206872&uid=2551997293
新水浒传,http://mmitv.top/pltv/yy.php?id=1356059275&uid=2946303850
下饭神剧,http://mmitv.top/pltv/yy.php?id=23512910&uid=2244321222
武林外传,http://mmitv.top/pltv/yy.php?id=1355914397&uid=1634911740
盜暮笔记,http://mmitv.top/pltv/yy.php?id=1382702247&uid=2714622159
神医喜来乐,http://mmitv.top/pltv/yy.php?id=1382714119&uid=2244059750
地下交通站,http://mmitv.top/pltv/yy.php?id=1353428972&uid=2463800499
宰相刘罗锅,http://mmitv.top/pltv/yy.php?id=1382745191&uid=2786225719
隋唐英雄传,http://mmitv.top/pltv/yy.php?id=1352475619&uid=2338241617
赵本山小品,http://mmitv.top/pltv/yy.php?id=32160832&uid=2361867875
好歌不停,http://mmitv.top/pltv/yy.php?id=54880976
热舞不断,http://mmitv.top/pltv/yy.php?id=22490906


YY-770个台,#genre#

鹊刀门传奇24h陪你看,http://49.235.110.121:9090/123/php/yy.php?id=1355171357
狂飙,http://49.235.110.121:9090/123/php/yy.php?id=1382690078
纪晓岚,http://49.235.110.121:9090/123/php/yy.php?id=1354143978
绝版电影 港片女鬼,http://49.235.110.121:9090/123/php/yy.php?id=1355479289
武林外传,http://49.235.110.121:9090/123/php/yy.php?id=1354752120
武林外传 超清,http://49.235.110.121:9090/123/php/yy.php?id=21092633
幸福满院,http://49.235.110.121:9090/123/php/yy.php?id=1382737886
【狂飙2老默】首播,http://49.235.110.121:9090/123/php/yy.php?id=1354790484
【战狼3吴京】独播,http://49.235.110.121:9090/123/php/yy.php?id=37999586
德爷单挑荒野,http://49.235.110.121:9090/123/php/yy.php?id=27772604
豪哥带我们发财,http://49.235.110.121:9090/123/php/yy.php?id=23402146
【鹿鼎记】金庸经典,http://49.235.110.121:9090/123/php/yy.php?id=28265277
【战狼4】吴京老师,http://49.235.110.121:9090/123/php/yy.php?id=1354784284
【狂飙首播】老默,http://49.235.110.121:9090/123/php/yy.php?id=1354330324
封神榜,http://49.235.110.121:9090/123/php/yy.php?id=1353426319
【战狼3吴京】首播,http://49.235.110.121:9090/123/php/yy.php?id=1456668939
正阳门下,http://49.235.110.121:9090/123/php/yy.php?id=1354931580
纪晓岚,http://49.235.110.121:9090/123/php/yy.php?id=1352227227
【新三国】蓝光版,http://49.235.110.121:9090/123/php/yy.php?id=1382705738
超喜剧地下交通站男神贾贵,http://49.235.110.121:9090/123/php/yy.php?id=1353428972
隋唐英雄传 蓝光,http://49.235.110.121:9090/123/php/yy.php?id=1352475619
【赌神片 动作片 港片】,http://49.235.110.121:9090/123/php/yy.php?id=1355112116
弹幕天团 下饭神剧,http://49.235.110.121:9090/123/php/yy.php?id=23512910
赵本山《蓝光版》,http://49.235.110.121:9090/123/php/yy.php?id=32160832
少年包青天1~3蓝光版,http://49.235.110.121:9090/123/php/yy.php?id=38498680
知否,http://49.235.110.121:9090/123/php/yy.php?id=1351537467
神医喜来乐,http://49.235.110.121:9090/123/php/yy.php?id=1382714119
知否知否应是绿肥红瘦,http://49.235.110.121:9090/123/php/yy.php?id=21881901
雪中悍刀行,http://49.235.110.121:9090/123/php/yy.php?id=1382660835
66车讯,http://49.235.110.121:9090/123/php/yy.php?id=1382571192
九品芝麻官包龙星,http://49.235.110.121:9090/123/php/yy.php?id=1354930968
林正英 僵尸 鬼片,http://49.235.110.121:9090/123/php/yy.php?id=1351505899
鹿鼎记-周星驰版,http://49.235.110.121:9090/123/php/yy.php?id=1354658049
欢乐集结号-每天笑不停,http://49.235.110.121:9090/123/php/yy.php?id=1382741642
系列电视剧,http://49.235.110.121:9090/123/php/yy.php?id=1458015189
【动漫】斗罗斗破,http://49.235.110.121:9090/123/php/yy.php?id=1353098382
【火蓝刀锋】臭鱼,http://49.235.110.121:9090/123/php/yy.php?id=1354784966
正阳门下,http://49.235.110.121:9090/123/php/yy.php?id=1382851588
康熙王朝,http://49.235.110.121:9090/123/php/yy.php?id=1382851583
火凤凰之战狼七,http://49.235.110.121:9090/123/php/yy.php?id=1463088777
天龙八部,http://49.235.110.121:9090/123/php/yy.php?id=1351814644
燕双鹰,http://49.235.110.121:9090/123/php/yy.php?id=1354143942
神探狄仁杰2,http://49.235.110.121:9090/123/php/yy.php?id=1382828767
【盜暮笔记】24h,http://49.235.110.121:9090/123/php/yy.php?id=1382702247
荒野求生德爷,http://49.235.110.121:9090/123/php/yy.php?id=36949900
二龙湖浩哥【经典搞笑】,http://49.235.110.121:9090/123/php/yy.php?id=28205255
炊事班的故事III,http://49.235.110.121:9090/123/php/yy.php?id=1382736716
新水浒 蓝光版,http://49.235.110.121:9090/123/php/yy.php?id=23206872
地下交通站,http://49.235.110.121:9090/123/php/yy.php?id=1382736795
83射雕英雄传,http://49.235.110.121:9090/123/php/yy.php?id=1354210357
雪儿 正在直播,http://49.235.110.121:9090/123/php/yy.php?id=1354143938
经典鬼片3000部,http://49.235.110.121:9090/123/php/yy.php?id=29460894
经典港片800部,http://49.235.110.121:9090/123/php/yy.php?id=1382800018
【济公】游本昌,http://49.235.110.121:9090/123/php/yy.php?id=25519088
林正英-经典电影,http://49.235.110.121:9090/123/php/yy.php?id=34229877
绝版恐怖鬼片,http://49.235.110.121:9090/123/php/yy.php?id=1382748585
过年了,http://49.235.110.121:9090/123/php/yy.php?id=1454553780
我的兄弟叫宝强,http://49.235.110.121:9090/123/php/yy.php?id=1354752117
神雕侠侣,http://49.235.110.121:9090/123/php/yy.php?id=1351762426
新白娘子传奇,http://49.235.110.121:9090/123/php/yy.php?id=1354490667
新三国24小时播放,http://49.235.110.121:9090/123/php/yy.php?id=1354555195
经典动漫,http://49.235.110.121:9090/123/php/yy.php?id=22777075
港片赌片 3000部,http://49.235.110.121:9090/123/php/yy.php?id=1355076627
破案港剧,http://49.235.110.121:9090/123/php/yy.php?id=1350670730
神探狄仁杰,http://49.235.110.121:9090/123/php/yy.php?id=38338029
二号交通站,http://49.235.110.121:9090/123/php/yy.php?id=1382735582
风筝,http://49.235.110.121:9090/123/php/yy.php?id=1382828770
交友林正英女鬼电影,http://49.235.110.121:9090/123/php/yy.php?id=1453996620
我和僵尸有个约会,http://49.235.110.121:9090/123/php/yy.php?id=1354143966
狄仁杰,http://49.235.110.121:9090/123/php/yy.php?id=1351755386
【少年歌行】,http://49.235.110.121:9090/123/php/yy.php?id=1354806550
花千骨超清版,http://49.235.110.121:9090/123/php/yy.php?id=1356245009
24H地下交通站全,http://49.235.110.121:9090/123/php/yy.php?id=37880083
薛元帅传奇,http://49.235.110.121:9090/123/php/yy.php?id=31313785
济公游记,http://49.235.110.121:9090/123/php/yy.php?id=1355265814
【新三国】萌儿陪看,http://49.235.110.121:9090/123/php/yy.php?id=29216766
新三国,http://49.235.110.121:9090/123/php/yy.php?id=26744898
英叔僵尸 3000部,http://49.235.110.121:9090/123/php/yy.php?id=1353685311
动漫,http://49.235.110.121:9090/123/php/yy.php?id=26664495
宰相刘罗锅,http://49.235.110.121:9090/123/php/yy.php?id=1353892468
鹿鼎记-高清全集,http://49.235.110.121:9090/123/php/yy.php?id=1382704650
港剧悬疑破案,http://49.235.110.121:9090/123/php/yy.php?id=10425097
燕双鹰,http://49.235.110.121:9090/123/php/yy.php?id=1352227153
斗罗斗破,http://49.235.110.121:9090/123/php/yy.php?id=1354768828
绝版电影 港片女鬼,http://49.235.110.121:9090/123/php/yy.php?id=1459727675
玲宝陪你看,http://49.235.110.121:9090/123/php/yy.php?id=1353215589
父母爱情,http://49.235.110.121:9090/123/php/yy.php?id=1354926650
港片 喜剧 动作,http://49.235.110.121:9090/123/php/yy.php?id=1355480591
燕双鹰专场,http://49.235.110.121:9090/123/php/yy.php?id=23026835
康熙微服私访记,http://49.235.110.121:9090/123/php/yy.php?id=1352811698
武林外传,http://49.235.110.121:9090/123/php/yy.php?id=1355652820
狂飙播放中,http://49.235.110.121:9090/123/php/yy.php?id=1457167111
林正英电影,http://49.235.110.121:9090/123/php/yy.php?id=1382841203
